attempt_count,same_password_count,recent_attempts,country,service,risk_level,attack_type
10,13,4,Brazil,web_login,High,Credential Stuffing
22,12,15,Canada,web_login,High,Brute Force
15,16,8,Russia,admin_panel,High,Credential Stuffing
60,3,29,India,admin_panel,High,Bot Attack
6,20,7,France,admin_panel,High,Credential Stuffing
14,11,17,Australia,admin_panel,High,Brute Force
11,18,8,Russia,web_login,High,Credential Stuffing
3,2,0,United Kingdom,web_login,Low,Normal
2,1,1,France,web_login,Low,Normal
1,1,1,Brazil,web_login,Low,Normal
3,2,2,United Kingdom,admin_panel,Low,Normal
11,12,28,Canada,admin_panel,High,Brute Force
23,6,40,United Kingdom,admin_panel,High,Bot Attack
31,5,19,India,admin_panel,High,Brute Force
2,0,1,United Kingdom,admin_panel,Low,Normal
10,10,4,United Kingdom,web_login,High,Credential Stuffing
27,8,38,United States,web_login,High,Bot Attack
12,11,6,United Kingdom,admin_panel,High,Credential Stuffing
59,5,29,China,web_login,High,Bot Attack
8,11,7,United States,admin_panel,High,Credential Stuffing
26,10,17,India,admin_panel,High,Brute Force
15,17,8,United States,admin_panel,High,Credential Stuffing
16,11,12,France,admin_panel,High,Brute Force
21,5,33,India,admin_panel,High,Bot Attack
37,9,15,Germany,admin_panel,High,Brute Force
3,1,3,Russia,admin_panel,Low,Normal
18,11,17,India,admin_panel,High,Brute Force
34,7,15,France,web_login,High,Bot Attack
12,5,12,United Kingdom,web_login,High,Brute Force
46,6,24,United Kingdom,admin_panel,High,Bot Attack
23,5,19,Russia,admin_panel,High,Bot Attack
22,11,19,United States,web_login,High,Brute Force
21,9,13,France,admin_panel,High,Brute Force
14,12,23,India,admin_panel,High,Brute Force
25,7,17,United States,admin_panel,High,Brute Force
24,5,30,Germany,web_login,High,Brute Force
12,5,22,United States,web_login,High,Brute Force
2,1,3,Canada,admin_panel,Low,Normal
25,9,20,Russia,admin_panel,High,Brute Force
1,2,0,India,web_login,Low,Normal
1,0,3,Russia,admin_panel,Low,Normal
14,16,4,Australia,admin_panel,High,Credential Stuffing
19,5,25,India,admin_panel,High,Brute Force
20,4,26,India,web_login,High,Bot Attack
1,2,3,India,admin_panel,Low,Normal
6,15,4,United States,web_login,High,Credential Stuffing
9,9,2,United States,admin_panel,High,Credential Stuffing
10,12,28,Australia,admin_panel,High,Brute Force
32,3,21,Australia,admin_panel,High,Bot Attack
1,1,2,United States,admin_panel,Low,Normal
30,5,15,China,admin_panel,High,Bot Attack
13,10,8,Brazil,web_login,High,Credential Stuffing
8,13,7,Germany,web_login,High,Credential Stuffing
33,6,29,United States,admin_panel,High,Bot Attack
22,5,39,Germany,admin_panel,High,Bot Attack
28,11,22,Australia,web_login,High,Brute Force
24,5,31,Russia,admin_panel,High,Bot Attack
35,10,21,United States,admin_panel,High,Brute Force
29,5,38,Brazil,admin_panel,High,Bot Attack
3,2,2,Australia,admin_panel,Low,Normal
43,3,31,United States,web_login,High,Bot Attack
27,6,16,United States,web_login,High,Brute Force
59,6,37,India,admin_panel,High,Bot Attack
11,14,5,Germany,web_login,High,Credential Stuffing
3,2,0,Canada,admin_panel,Low,Normal
17,6,23,France,web_login,High,Brute Force
10,20,8,United Kingdom,web_login,High,Credential Stuffing
1,1,0,United States,admin_panel,Low,Normal
55,8,36,China,web_login,High,Bot Attack
1,0,2,United States,web_login,Low,Normal
5,20,6,France,admin_panel,High,Credential Stuffing
15,9,3,United Kingdom,admin_panel,High,Credential Stuffing
10,8,29,India,admin_panel,High,Brute Force
58,8,35,Australia,web_login,High,Bot Attack
37,11,29,United Kingdom,admin_panel,High,Brute Force
5,19,7,Australia,admin_panel,High,Credential Stuffing
41,3,38,Russia,web_login,High,Bot Attack
5,17,8,United States,admin_panel,High,Credential Stuffing
14,12,29,France,web_login,High,Brute Force
1,1,1,China,admin_panel,Low,Normal
6,17,4,France,web_login,High,Credential Stuffing
1,1,3,China,web_login,Low,Normal
13,18,2,United Kingdom,admin_panel,High,Credential Stuffing
5,10,4,France,web_login,High,Credential Stuffing
2,1,2,France,admin_panel,Low,Normal
39,12,14,Australia,web_login,High,Brute Force
34,5,25,Canada,admin_panel,High,Brute Force
56,8,33,Brazil,web_login,High,Bot Attack
44,8,31,China,web_login,High,Bot Attack
8,8,2,China,admin_panel,High,Credential Stuffing
22,9,11,Germany,admin_panel,High,Brute Force
11,9,3,Brazil,admin_panel,High,Credential Stuffing
24,8,16,France,web_login,High,Brute Force
1,0,1,Australia,admin_panel,Low,Normal
21,11,29,United States,web_login,High,Brute Force
31,5,30,China,admin_panel,High,Bot Attack
11,13,5,France,admin_panel,High,Credential Stuffing
47,8,38,India,admin_panel,High,Bot Attack
7,20,3,Canada,web_login,High,Credential Stuffing
58,6,40,China,admin_panel,High,Bot Attack
13,10,19,Australia,admin_panel,High,Brute Force
20,12,21,United States,admin_panel,High,Brute Force
51,6,26,United States,web_login,High,Bot Attack
1,2,2,India,admin_panel,Low,Normal
39,4,18,United Kingdom,web_login,High,Bot Attack
45,3,31,United Kingdom,admin_panel,High,Bot Attack
10,7,13,Russia,web_login,High,Brute Force
45,3,27,Germany,web_login,High,Bot Attack
20,12,25,Germany,admin_panel,High,Brute Force
40,7,28,Australia,admin_panel,High,Brute Force
5,14,8,United Kingdom,admin_panel,High,Credential Stuffing
1,0,1,United Kingdom,web_login,Low,Normal
47,3,36,France,web_login,High,Bot Attack
47,4,27,India,admin_panel,High,Bot Attack
31,9,30,Canada,admin_panel,High,Brute Force
15,15,7,United States,web_login,High,Credential Stuffing
39,5,19,India,web_login,High,Brute Force
45,4,24,Russia,admin_panel,High,Bot Attack
36,7,22,Australia,web_login,High,Bot Attack
37,3,27,Brazil,web_login,High,Bot Attack
3,1,0,Germany,web_login,Low,Normal
9,9,3,Australia,web_login,High,Credential Stuffing
13,18,4,Brazil,web_login,High,Credential Stuffing
28,6,28,India,web_login,High,Brute Force
1,2,0,India,admin_panel,Low,Normal
8,10,3,Russia,admin_panel,High,Credential Stuffing
10,17,3,Germany,admin_panel,High,Credential Stuffing
2,2,2,France,admin_panel,Low,Normal
38,12,23,Germany,admin_panel,High,Brute Force
1,0,1,China,admin_panel,Low,Normal
7,12,3,France,web_login,High,Credential Stuffing
34,7,16,United States,web_login,High,Brute Force
32,9,18,Canada,web_login,High,Brute Force
2,1,3,Germany,admin_panel,Low,Normal
39,11,16,Russia,admin_panel,High,Brute Force
3,2,1,United Kingdom,admin_panel,Low,Normal
13,20,3,Australia,web_login,High,Credential Stuffing
41,8,39,China,admin_panel,High,Bot Attack
5,15,3,United Kingdom,web_login,High,Credential Stuffing
25,6,19,China,web_login,High,Brute Force
37,8,30,United States,admin_panel,High,Brute Force
59,6,15,United Kingdom,web_login,High,Bot Attack
60,3,34,Germany,web_login,High,Bot Attack
2,1,0,Australia,web_login,Low,Normal
2,0,2,Canada,web_login,Low,Normal
5,12,8,India,web_login,High,Credential Stuffing
13,12,15,Australia,admin_panel,High,Brute Force
58,8,23,France,web_login,High,Bot Attack
14,6,11,Russia,web_login,High,Brute Force
6,16,7,China,admin_panel,High,Credential Stuffing
60,6,22,Canada,web_login,High,Bot Attack
31,7,33,Brazil,web_login,High,Bot Attack
40,11,10,Australia,web_login,High,Brute Force
41,4,17,Brazil,admin_panel,High,Bot Attack
13,8,6,United States,admin_panel,High,Credential Stuffing
31,3,26,Canada,admin_panel,High,Bot Attack
40,9,27,United States,admin_panel,High,Brute Force
50,5,25,India,admin_panel,High,Bot Attack
2,0,1,France,web_login,Low,Normal
1,1,3,India,web_login,Low,Normal
25,5,25,United States,admin_panel,High,Brute Force
2,1,0,United Kingdom,admin_panel,Low,Normal
32,6,22,United States,admin_panel,High,Bot Attack
35,8,15,Russia,admin_panel,High,Brute Force
42,3,32,Russia,admin_panel,High,Bot Attack
1,0,1,Australia,web_login,Low,Normal
3,0,1,Russia,web_login,Low,Normal
11,11,6,United States,web_login,High,Credential Stuffing
31,4,20,United Kingdom,admin_panel,High,Bot Attack
3,1,3,China,web_login,Low,Normal
18,12,25,France,web_login,High,Brute Force
2,1,2,United States,web_login,Low,Normal
12,12,24,China,admin_panel,High,Brute Force
14,11,16,France,web_login,High,Brute Force
3,2,0,Australia,web_login,Low,Normal
36,9,18,Germany,admin_panel,High,Brute Force
1,0,1,Canada,admin_panel,Low,Normal
1,2,2,Australia,web_login,Low,Normal
20,8,17,United Kingdom,admin_panel,High,Brute Force
24,12,29,Russia,web_login,High,Brute Force
25,8,24,Brazil,admin_panel,High,Bot Attack
32,7,32,United Kingdom,web_login,High,Bot Attack
33,6,14,Russia,web_login,High,Brute Force
15,5,19,China,web_login,High,Brute Force
1,2,1,Canada,admin_panel,Low,Normal
45,4,18,France,web_login,High,Bot Attack
59,5,30,Russia,web_login,High,Bot Attack
9,14,7,India,web_login,High,Credential Stuffing
59,4,33,United States,web_login,High,Bot Attack
6,14,8,China,web_login,High,Credential Stuffing
1,0,1,Australia,web_login,Low,Normal
3,0,2,Brazil,web_login,Low,Normal
40,8,22,United Kingdom,web_login,High,Bot Attack
7,18,5,China,web_login,High,Credential Stuffing
34,6,19,China,web_login,High,Brute Force
25,4,19,Russia,admin_panel,High,Bot Attack
14,8,6,Germany,web_login,High,Credential Stuffing
37,10,28,Canada,admin_panel,High,Brute Force
1,0,2,Germany,admin_panel,Low,Normal
7,11,7,Germany,web_login,High,Credential Stuffing
27,9,13,Russia,admin_panel,High,Brute Force
32,10,15,Australia,web_login,High,Brute Force
6,11,6,China,admin_panel,High,Credential Stuffing
3,0,1,Russia,web_login,Low,Normal
51,7,15,United States,admin_panel,High,Bot Attack
45,7,22,United Kingdom,admin_panel,High,Bot Attack
55,5,29,China,admin_panel,High,Bot Attack
3,0,0,India,admin_panel,Low,Normal
2,2,2,Russia,admin_panel,Low,Normal
1,2,0,China,admin_panel,Low,Normal
7,9,2,Germany,web_login,High,Credential Stuffing
1,1,1,Germany,web_login,Low,Normal
13,16,4,United States,web_login,High,Credential Stuffing
25,8,20,Canada,web_login,High,Brute Force
9,12,2,Canada,web_login,High,Credential Stuffing
38,8,23,Russia,web_login,High,Bot Attack
3,0,3,United Kingdom,web_login,Low,Normal
2,1,3,Russia,admin_panel,Low,Normal
15,16,3,United Kingdom,admin_panel,High,Credential Stuffing
39,6,29,Australia,admin_panel,High,Brute Force
1,2,2,India,web_login,Low,Normal
14,8,8,Australia,web_login,High,Credential Stuffing
24,5,25,Germany,admin_panel,High,Bot Attack
27,10,10,Australia,web_login,High,Brute Force
15,18,2,Canada,web_login,High,Credential Stuffing
12,12,2,Germany,web_login,High,Credential Stuffing
15,18,5,India,admin_panel,High,Credential Stuffing
38,9,17,China,admin_panel,High,Brute Force
29,5,17,China,admin_panel,High,Brute Force
3,2,2,United Kingdom,admin_panel,Low,Normal
39,10,13,Germany,admin_panel,High,Brute Force
25,8,14,Brazil,web_login,High,Brute Force
53,3,24,Australia,admin_panel,High,Bot Attack
2,2,3,Australia,admin_panel,Low,Normal
14,20,6,France,admin_panel,High,Credential Stuffing
8,16,4,United States,web_login,High,Credential Stuffing
57,5,32,China,web_login,High,Bot Attack
38,9,28,Canada,admin_panel,High,Brute Force
3,2,2,Germany,admin_panel,Low,Normal
15,12,21,India,admin_panel,High,Brute Force
14,8,6,United States,admin_panel,High,Credential Stuffing
44,8,21,Russia,web_login,High,Bot Attack
33,6,20,United States,web_login,High,Brute Force
28,12,30,Canada,web_login,High,Brute Force
7,12,2,Germany,admin_panel,High,Credential Stuffing
23,8,26,France,web_login,High,Bot Attack
5,18,2,Australia,web_login,High,Credential Stuffing
8,18,7,China,web_login,High,Credential Stuffing
28,8,19,Australia,web_login,High,Brute Force
15,17,7,Russia,admin_panel,High,Credential Stuffing
19,5,19,United Kingdom,admin_panel,High,Brute Force
29,3,15,China,admin_panel,High,Bot Attack
2,0,0,France,web_login,Low,Normal
35,6,32,France,admin_panel,High,Bot Attack
31,8,21,Australia,admin_panel,High,Brute Force
9,19,7,China,admin_panel,High,Credential Stuffing
29,9,18,United Kingdom,admin_panel,High,Brute Force
30,8,30,United Kingdom,admin_panel,High,Brute Force
13,15,7,Germany,admin_panel,High,Credential Stuffing
37,8,31,India,admin_panel,High,Bot Attack
3,0,1,China,web_login,Low,Normal
15,11,29,Australia,admin_panel,High,Brute Force
60,5,17,Russia,admin_panel,High,Bot Attack
1,2,3,United Kingdom,admin_panel,Low,Normal
2,0,3,Russia,web_login,Low,Normal
9,13,5,Australia,web_login,High,Credential Stuffing
15,12,8,China,admin_panel,High,Credential Stuffing
13,9,3,India,admin_panel,High,Credential Stuffing
35,12,16,United Kingdom,admin_panel,High,Brute Force
2,2,1,United States,web_login,Low,Normal
9,10,7,United States,admin_panel,High,Credential Stuffing
26,8,31,Brazil,web_login,High,Bot Attack
2,1,0,Canada,web_login,Low,Normal
23,6,24,Brazil,admin_panel,High,Brute Force
3,0,0,Brazil,admin_panel,Low,Normal
10,17,8,Russia,web_login,High,Credential Stuffing
44,6,36,France,web_login,High,Bot Attack
12,11,15,Australia,admin_panel,High,Brute Force
14,8,5,Canada,web_login,High,Credential Stuffing
31,10,10,United States,web_login,High,Brute Force
18,7,26,United Kingdom,web_login,High,Brute Force
8,20,5,Russia,web_login,High,Credential Stuffing
14,6,28,United States,web_login,High,Brute Force
52,3,32,United Kingdom,web_login,High,Bot Attack
29,7,20,United States,admin_panel,High,Bot Attack
21,6,25,India,web_login,High,Brute Force
44,6,21,India,admin_panel,High,Bot Attack
3,0,2,France,admin_panel,Low,Normal
46,5,40,Australia,web_login,High,Bot Attack
36,7,32,Germany,admin_panel,High,Bot Attack
34,10,14,Canada,web_login,High,Brute Force
15,20,6,United States,admin_panel,High,Credential Stuffing
31,11,25,China,admin_panel,High,Brute Force
3,2,2,United States,web_login,Low,Normal
2,2,0,Australia,admin_panel,Low,Normal
2,1,3,Australia,admin_panel,Low,Normal
33,7,23,Germany,web_login,High,Brute Force
19,8,17,France,web_login,High,Brute Force
2,0,3,Australia,admin_panel,Low,Normal
11,20,3,Canada,web_login,High,Credential Stuffing
38,7,17,Germany,web_login,High,Bot Attack
14,18,2,United States,admin_panel,High,Credential Stuffing
35,4,22,United States,admin_panel,High,Bot Attack
58,4,29,China,web_login,High,Bot Attack
37,6,27,China,web_login,High,Brute Force
21,5,17,United States,web_login,High,Brute Force
21,10,29,Russia,web_login,High,Brute Force
5,8,4,United States,admin_panel,High,Credential Stuffing
30,6,15,France,admin_panel,High,Brute Force
40,10,30,China,admin_panel,High,Brute Force
15,8,6,United States,admin_panel,High,Credential Stuffing
8,10,7,Brazil,admin_panel,High,Credential Stuffing
15,7,13,United States,admin_panel,High,Brute Force
1,0,1,France,admin_panel,Low,Normal
14,5,20,Germany,web_login,High,Brute Force
9,15,2,Russia,admin_panel,High,Credential Stuffing
3,2,3,Russia,admin_panel,Low,Normal
47,7,32,Germany,web_login,High,Bot Attack
21,7,24,China,web_login,High,Brute Force
51,8,22,United Kingdom,web_login,High,Bot Attack
1,2,1,United Kingdom,web_login,Low,Normal
9,18,3,China,web_login,High,Credential Stuffing
15,20,2,India,admin_panel,High,Credential Stuffing
57,8,16,Canada,admin_panel,High,Bot Attack
3,1,2,Germany,web_login,Low,Normal
25,11,21,Brazil,admin_panel,High,Brute Force
36,5,16,France,web_login,High,Bot Attack
20,10,22,India,admin_panel,High,Brute Force
1,0,2,Germany,web_login,Low,Normal
12,9,3,United Kingdom,admin_panel,High,Credential Stuffing
15,17,8,China,web_login,High,Credential Stuffing
26,7,19,United Kingdom,admin_panel,High,Bot Attack
7,19,4,Russia,admin_panel,High,Credential Stuffing
6,16,8,Australia,admin_panel,High,Credential Stuffing
5,12,4,Australia,admin_panel,High,Credential Stuffing
2,1,3,United States,admin_panel,Low,Normal
7,9,7,United Kingdom,admin_panel,High,Credential Stuffing
10,12,5,United States,web_login,High,Credential Stuffing
1,2,2,China,web_login,Low,Normal
1,2,1,Canada,web_login,Low,Normal
53,6,26,Brazil,admin_panel,High,Bot Attack
50,7,32,Brazil,web_login,High,Bot Attack
15,15,4,India,web_login,High,Credential Stuffing
14,9,7,United Kingdom,admin_panel,High,Credential Stuffing
33,8,40,Australia,web_login,High,Bot Attack
23,8,31,United Kingdom,web_login,High,Bot Attack
35,11,12,France,web_login,High,Brute Force
41,6,25,Germany,admin_panel,High,Bot Attack
32,8,12,Germany,admin_panel,High,Brute Force
1,1,1,United States,web_login,Low,Normal
29,6,40,China,web_login,High,Bot Attack
12,10,7,Canada,admin_panel,High,Credential Stuffing
12,12,27,India,web_login,High,Brute Force
1,1,1,India,admin_panel,Low,Normal
13,5,10,India,web_login,High,Brute Force
11,16,5,Australia,web_login,High,Credential Stuffing
16,12,15,United States,admin_panel,High,Brute Force
2,2,3,Russia,web_login,Low,Normal
13,18,6,France,admin_panel,High,Credential Stuffing
26,5,38,Australia,admin_panel,High,Bot Attack
31,11,27,China,web_login,High,Brute Force
13,8,29,Brazil,admin_panel,High,Brute Force
11,11,21,Canada,web_login,High,Brute Force
59,4,18,China,web_login,High,Bot Attack
31,7,17,France,web_login,High,Bot Attack
12,11,5,France,web_login,High,Credential Stuffing
9,19,5,India,web_login,High,Credential Stuffing
44,8,22,United States,web_login,High,Bot Attack
13,11,7,Germany,admin_panel,High,Credential Stuffing
29,5,16,Canada,admin_panel,High,Bot Attack
58,8,25,Australia,admin_panel,High,Bot Attack
11,19,8,Germany,web_login,High,Credential Stuffing
45,8,40,Russia,web_login,High,Bot Attack
1,1,2,Brazil,admin_panel,Low,Normal
34,11,30,France,web_login,High,Brute Force
10,18,7,France,admin_panel,High,Credential Stuffing
19,7,10,United Kingdom,web_login,High,Brute Force
20,8,28,Brazil,admin_panel,High,Brute Force
36,10,18,India,web_login,High,Brute Force
3,0,1,India,web_login,Low,Normal
26,6,31,Australia,web_login,High,Bot Attack
3,0,3,Australia,admin_panel,Low,Normal
15,14,6,India,web_login,High,Credential Stuffing
47,7,20,France,admin_panel,High,Bot Attack
3,1,0,Russia,web_login,Low,Normal
3,2,2,Germany,web_login,Low,Normal
14,12,8,United States,web_login,High,Credential Stuffing
13,12,3,Australia,admin_panel,High,Credential Stuffing
48,4,32,Brazil,admin_panel,High,Bot Attack
17,12,28,Australia,web_login,High,Brute Force
1,1,2,India,admin_panel,Low,Normal
22,7,21,Germany,web_login,High,Brute Force
53,7,36,Australia,admin_panel,High,Bot Attack
17,6,22,United Kingdom,admin_panel,High,Brute Force
19,9,16,Russia,web_login,High,Brute Force
31,6,16,United States,admin_panel,High,Bot Attack
29,5,18,United States,web_login,High,Brute Force
36,9,29,Germany,admin_panel,High,Brute Force
3,0,2,United Kingdom,admin_panel,Low,Normal
50,6,37,Germany,web_login,High,Bot Attack
17,7,14,Australia,admin_panel,High,Brute Force
22,3,29,China,web_login,High,Bot Attack
12,8,5,Australia,admin_panel,High,Credential Stuffing
11,9,8,Brazil,admin_panel,High,Credential Stuffing
30,11,26,United States,web_login,High,Brute Force
37,3,29,United States,admin_panel,High,Bot Attack
13,12,7,France,web_login,High,Credential Stuffing
52,3,20,United Kingdom,web_login,High,Bot Attack
12,10,8,Germany,admin_panel,High,Credential Stuffing
36,11,12,China,web_login,High,Brute Force
58,8,25,United Kingdom,web_login,High,Bot Attack
40,3,17,Canada,admin_panel,High,Bot Attack
3,1,0,Canada,web_login,Low,Normal
1,2,3,Australia,web_login,Low,Normal
